Tiêu đề,Số phòng,Vị trí ,Giá,Giá / Diện tích,Diện tích,Loại hình
"Định Cư Nước Ngoài Nên Sang Nhanh Lại Căn Nhà Trệt 2 Lầu 5x21,5",4,Huyện Phong Điền ,"4,599",43,108,nhà ở
ĐỊNH CƯ NƯỚC NGOÀI SANG LẠI CĂN 1  CARA RIVER PARK (THƯƠNG LƯỢNG),1,Quận Cái Răng ,"1,65 ",46,36,chung cư / căn hộ
Do nhu cầu thay đổi chỗ ở cần bán,3,Quận Ninh Kiều ,"0,11",1,110,chung cư / căn hộ
Đường B19 KDC hưng Phú nhà mới đẹp thuận tiện kinh doanh,4,Quận Cái Răng ,"5,7 ",70,81,nhà ở
GIÁ *** TRONG THÁNG! BIỆT THỰ MINI HAI MẶT TIỀN NAM LONG,4,Quận Cái Răng ,"6,5 ",81,80,nhà ở
GIẢM 100 TRIỆU BÁN NHANH NHÀ TRỆT LẦU - KDC HOÀNG QUÂN - TRỤC THÔNG,2,Quận Cái Răng ,"2,2 ",31,70,nhà ở
Giảm 300tr BÁN GÓC CHUNG CƯ HƯNG PHÚ 85m2 full nội thất,2,Quận Cái Răng ,"1,85 ",22,85,chung cư / căn hộ
GIẢM 40 TRIỆU NHÀ MẶT TIỀN LỘ NHỰA CHỈ 590TR. NHÀ MỚI 2. GẦN QL91B,2,Quận Bình Thủy ,"0,59",12,50,nhà ở
GIẢM NĂM TRĂM TRIỆU BÁN GẤP NHÀ CÓ THU NHẬP,3,Quận Cái Răng ,"4,4 ",44,101,nhà ở
Giỏ hàng GIỚI HẠN chiết khấu lên đến 19% - dành cho khách hàng Hà Nội.,1,Quận Cái Răng ,"0,179","4,8 ",37,chung cư / căn hộ
Hàng hiếm - Nhà mới đẹp hẻm 120 Hoàng Quốc Việt,2,Quận Ninh Kiều,"2,75 ",50,55,nhà ở
HÀNG HIẾM NHÀ MẶT TIỀN KẾ CHỢ AN HOÀ - ĐANG THU NHẬP 14 TRIỆU/THÁNG,2,Quận Ninh Kiều,"12,9 ",219,59,nhà ở
"Hàng Hiếm, Bán Nhà Hẻm 54 Hùng Vương - P. Thới Bình",2,Quận Ninh Kiều,"2,45 ",34,72,nhà ở
HẺM 388J NGUYỄN VĂN CỪ - KẾ CHỢ AN KHÁNH - ĐẠI HỌC Y DƯỢC,2,Quận Ninh Kiều,"2,35 ",55,43,nhà ở
"HOT Nhà Nghỉ 11 Phòng nội thất cao cấp KDC Metro Cần Thơ,Giá 6,9  TL",10,Quận Ninh Kiều,"6,9 ",80,86,nhà ở
KDC HỒNG LOAN - NHÀ 2 LẦU + FUL NỘI THẤT,4,Quận Cái Răng ,"4,98 ",62,80,nhà ở
KDC THỚI NHỰT 1 - NHÀ TRỆT 2 LẦU + SÂN THƯỢNG,4,Quận Ninh Kiều,"3,8 ",100,38,nhà ở
Kèo thơm nhà trệt 2 lầu còn mới - KDC 91B hướng ĐN,4,Quận Ninh Kiều,"4,4 ",61,72,nhà ở
KẸT TIỀN BÁN GẤP NHÀ KHU TÁI ĐỊNH CƯ 923 LỘ VÒNG CUNG,2,Quận Ninh Kiều,"2,69 ",29,92,nhà ở
KẸT TIỀN BÁN GẤP NHÀ LỘ NHỰA 6M CÁCH BẾN NINH KIỀU 300M,2,Quận Ninh Kiều,"2,99 ",73,41,nhà ở
KẸT TIỀN SANG LẠI CĂN HỘ HẠNG SANG MỚI XÂY VIEW THÀNH PHỐ,2,Quận Cái Răng ,"1,65 ",24,70,chung cư / căn hộ
KHÔNG LO VỀ GIÁ CHỈ VỚI 430 TRIỆU SỞ HỮU CĂN HỘ CAO CẤP TẠI TP CẦN THƠ,2,Quận Cái Răng,"2,4 ",34,70,chung cư / căn hộ
KÝ NGAY HỢP ĐỒNG MUA BÁN VỚI MỨC 186 TRIỆU + CAM KẾT CHO THUÊ 36 THÁNG,1,Quận Cái Răng ,"1,86 ",51,36,chung cư / căn hộ
MẶT TIỀN ĐƯỜNG NGUYỄN HIỀN,5,Quận Ninh Kiều,10,111,90,nhà ở
MẶT TIỀN KINH DOANH QUẬN NINH KIỀU GIÁ SIÊU NGON,1,Quận Ninh Kiều,"1,89 ",87,22,nhà ở
MẶT TIỀN NGUYỄN THỊ MINH KHAI KẾ CHỢ XUÂN KHÁNH,1,Quận Ninh Kiều,"1,89 ",87,22,nhà ở
MẶT TIỀN TRẦN ĐẠI NGHĨA - NGAY KHU THƯƠNG MẠI CÁI KHẾ,8,Quận Ninh Kiều,"25,5 ",149,171,nhà ở
MHÀ TRỆT+ 2 LẦU TRỤC CHÍNH HẺM 567 HỒ BÚNG XÁNG LỘ Ô TÔ,3,Quận Ninh Kiều,"3,45 ",86,40,nhà ở
MỞ BÁN CHUNG CƯ CARA RIVER PARK 24/11/2024 BẢNG GIÁ TỪ CĐT ĐẤT XANH,2,Quận Cái Răng ,"0,189","5,1 ",37,chung cư / căn hộ
NC bán nhà mới ở KDC Phú An Cái Răng,3,Quận Cái Răng ,"3,399",55,62,nhà ở
NC nhà mới xây KDC Hồng Loan 6A,4,Quận Cái Răng ,"4,979",62,80,nhà ở
NC nhà mới xây ở KDC Văn Hoá Tây Đô,5,Quận Cái Răng ,"4,949",76,65,nhà ở
"NỀN MẶT TIỀN NGUYỄN VĂN CỪ VỊ TRÍ ĐẮC ĐỊA, NGANG BỆNH VIỆN NHI ĐỒNG",2,Quận Ninh Kiều,"8,6 ",88,98,nhà ở
"Ngân hàng hỗ trợ vay 70%, ân hạn gốc lãi đến nhận nhà",2,Quận Cái Răng ,"0,735",11,70,chung cư / căn hộ
NGỘP BÁN LỖ GẦN 2TY NHÀ 1TRET 1 LỮNG 4 LẦU LÀM MINI HOUSE KHÁCH SẠN,8,Quận Ninh Kiều,"4,9 ",61,80,nhà ở
NGỘP THỞ GIẢM 1  BÁN TRẢ NỢ NGÂN HÀNG,2,Quận Cái Răng ,"2,2 ",12,177,nhà ở
"Nhà 1 lầu đường C5, Khu Phú An, Cần Thơ. Có phòng ngủ tầng trệt",3,Quận Cái Răng ,"3,35 ",47,72,nhà ở
"Nhà 1 lầu hẻm 384, đường Trần Nam Phú, TP. Cần Thơ. Gần Đại học Y Dược",3,Quận Ninh Kiều,"3,89 ",30,130,nhà ở
"Nhà 1 lầu mặt tiền đường Trần Văn Hoài, Cần Thơ. Đối diện BV Vinmec.",2,Quận Ninh Kiều,"16,5 ",166,99,nhà ở
"Nhà 1 lầu, đường B2, Khu Hưng Phú 1, Cái Răng, TP. Cần Thơ.",2,Quận Cái Răng ,"3,899",57,69,nhà ở
"Nhà 1 lầu, hẻm 138, đường Trần Hưng Đạo, Ninh Kiều, TP. Cần Thơ.",2,Quận Ninh Kiều,"3,6 ",71,51,nhà ở
"Nhà 1 lầu, Khu Văn Hoá Tây Đô, TP. Cần Thơ. Có phòng ngủ tầng trệt",3,Quận Cái Răng ,"4,2 ",42,100,nhà ở
"Nhà 1 lầu, Khu Văn Hoá Tây Đô, TP. Cần Thơ. Có phòng ngủ trệt",3,Quận Cái Răng ,"4,299",43,100,nhà ở
"Nhà 1 lửng Hẻm 19, đường Trần Bình Trọng, Ninh Kiều",2,Quận Ninh Kiều,"2,19 ",32,69,nhà ở
Nhà 1 trệt 1 lầu _ hẻm 124 Mậu Thân nối dài _ Sổ hồng hoàn công..,2,Quận Ninh Kiều,"3,55 ",61,59,nhà ở
NHÀ 1 TRỆT 1 LẦU GÓC 2 MẶT TIỀN HẺM 553 ĐƯỜNG 30/4 GẦN CAO ĐẲNG CT,3,Quận Ninh Kiều,"4,25 ",72,59,nhà ở
Nhà 1 Trệt 1 Lầu hẻm 124 Mậu Thân nối dài hẻm ô tô,2,Quận Ninh Kiều,"3,55 ",61,59,nhà ở
Nhà 1 trệt 1 lầu Hẻm 2 Cách chợ Bình Thủy 200m 4.2x15 thổ cư hoàn công,3,Quận Bình Thuỷ ,"2,39 ",38,63,nhà ở
"Nhà 1 trệt 1 lầu KDC Hồng Loan 6A, Bến xe Trung tâm TP.Cần Thơ",3,Quận Cái Răng ,"4,35 ",26,165,nhà ở
Nhà 1 trệt 1 lầu P. Long Tuyền 4m x 11m lộ oto có gpxd,2,Quận Bình Thuỷ ,"1,7 ",39,44,nhà ở
Nhà 1 Trệt 1 Lầu Trục Chính Hẻm 388 Nguyễn Văn Cừ,3,Quận Ninh Kiều,"2,05 ",41,50,nhà ở
"Nhà 1 trệt 1 lầu..5x16,5, Khu giản viên Đại học Cần Thơ, mới 100%",3,Quận Ninh Kiều,"4,25 ",26,165,nhà ở
Nhà 1 Trệt 1 Lửng NINH KIỀU - Tặng Full Nội Thất Gỗ Cao Cấp,2,Quận Ninh Kiều,"2,89 ",43,68,nhà ở
Nhà 1 trệt 2 lầu _ Đường D4 kdc Hồng Loan 6a. Sổ hồng hoàn công,3,Quận Cái Răng ,"4,6 ",58,80,nhà ở
Nhà 1 trệt 2 lầu _ đường số 5 kdc văn hoá tây đô. Nhà mới 100% giá 5.6,3,Quận Cái Răng ,"5,6 ",63,89,nhà ở
NHÀ 1 TRỆT 2 LẦU ĐẸP VÀ HIỆN ĐẠI KDC TT VĂN HOÁ TÂY ĐÔ,4,Quận Cái Răng ,"5,85 ",66,89,nhà ở
Nhà 1 trệt 2 lầu đường số 3 KDC Đại Học Y Dược Cần Thơ,4,Quận Ninh Kiều,"5,6 ",88,64,nhà ở
NHÀ 1 TRỆT 2 LẦU FULL NỘI THẤT CÓ  TRỆT ĐƯỜNG D3 KDC HỒNG LOAN 4,4,Quận Cái Răng ,"5,55 ",69,80,nhà ở
NHÀ 1 TRỆT 2 LẦU FULL NỘI THẤT ĐƯỜNG D6 KHU DÂN CƯ HỒNG LOAN,4,Quận Cái Răng ,"4,98 ",62,80,nhà ở
NHÀ 1 TRỆT 2 LẦU FULL NỘI THẤT ĐƯỜNG SỐ 5 KDC VĂN HOÁ TÂY ĐÔ TPCT,4,Quận Cái Răng ,"5,89 ",66,89,nhà ở
NHÀ 1 TRỆT 2 LẦU FULL NỘI THẤT ĐƯỜNG SỐ 7 KDC VĂN HÓA TÂY ĐÔ P.HƯNG TH,4,Quận Cái Răng ,"4,95 ",76,65,nhà ở
NHÀ 1 TRỆT 2 LẦU FULL NỘI THẤT HẺM LIÊN TỔ 1-2 Đ. NGUYỄN VĂN CỪ P.AN K,3,Quận Ninh Kiều,"3,19 ",75,43,nhà ở
NHÀ 1 TRỆT 2 LẦU GÓC 2 MẶT TIỀN HẺM 50 QUANG TRUNG 5,5,Quận Ninh Kiều,"4,8 ",93,52,nhà ở
Nhà 1 trệt 2 lầu hoàn công mới 100% kdc Văn Hóa Tây Đô _ giá chỉ 5.890,3,Quận Cái Răng ,"5,89 ",66,89,nhà ở
Nhà 1 trệt 2 lầu kế bên CV Lưu Hữu Phước và Bến Ninh Kiều,4,Quận Ninh Kiều,"2,5 ",78,32,nhà ở
Nhà 1 trệt 2 lầu mới 100%_ Đường số 5 kdc Văn Hoá Tây Đô..sổ hồng hc.,3,Quận Cái Răng ,"5,85 ",67,88,nhà ở
NHÀ 1 TRỆT 2 LẦU MỚI FULL NỘI THẤT KHU DÂN CƯ VĂN HOÁ TÂY ĐÔ,4,Quận Cái Răng ,"5,85 ",66,89,nhà ở
Nhà 1 Triệt 1 Lầu Hẻm 388 - Giá 2ty350,2,Quận Ninh Kiều,"2,35 ",55,43,nhà ở
NHÀ 1TRỆT 2LẦU 4 PHÒNG NGỦ HẺM 123 CHÂU VĂN LIÊM GẦN BẾN NINH KIỀU,4,Quận Ninh Kiều,"2,499",78,32,nhà ở
NHÀ 2 LẦU - MẶT TIỀN ĐƯỜNG - HOÀNG QUỐC VIỆT,3,Quận Ninh Kiều,"6,3 ",132,48,nhà ở
NHÀ 2 LẦU + SÂN THƯỢNG MẶT TIỀN ĐƯỜNG TRẦN NAM PHÚ LỘ 15M,4,Quận Ninh Kiều,"11,5 ",144,80,nhà ở
"Nhà 2 lầu 4,5x20 Tú Xương - kdc Hồng Phát, N Kiều- 5  300 triệu (TL)",3,Quận Ninh Kiều,"5,3 ",59,90,nhà ở
"NHÀ 2 LẦU CAO CẤP - ĐƯỜNG B19, KDC HƯNG PHÚ",4,Quận Cái Răng ,"5,7 ",70,81,nhà ở
NHÀ 2 LẦU CAO CẤP - KDC HỒNG LOAN,4,Quận Cái Răng ,"5,59 ",70,80,nhà ở
NHÀ 2 LẦU CAO CẤP - KDC QUÂN BÁO - CÁCH Y DƯỢC 500M,6,Quận Bình Thủy ,"5,2 ",52,100,nhà ở
NHÀ 2 LẦU CAO CẤP - KHU BIỆT THỰ CỒN KHƯƠNG,4,Quận Ninh Kiều,"6,2 ",62,100,nhà ở
NHÀ 2 LẦU CAO CẤP + FUL NỘI THẤT,3,Quận Cái Răng ,"4,95 ",76,65,nhà ở
NHÀ 2 LẦU CAO CẤP + FUL NỘI THẤT - KHU VĂN HÓA TÂY ĐÔ,4,Quận Cái Răng ,"5,85 ",66,89,nhà ở
NHÀ 2 LẦU ĐÚC - CẶP GÓC 2 MẶT TIỀN - KDC 91B,4,Quận Ninh Kiều,"9,8 ",67,147,nhà ở
"NHÀ 2 LẦU ĐÚC - VỊ TRÍ ĐẸP - ĐẦU ĐƯỜNG B22, KDC 91B",3,Quận Ninh Kiều,"5,4 ",75,72,nhà ở
NHÀ 2 LẦU FULL NỘI THẤT TUYỆT ĐẸP | KHU VĂN HOÁ TÂY ĐÔ CT,4,Quận Cái Răng ,"4,95 ",76,65,nhà ở
"NHÀ 2 LẦU GIÁ TỐT - ĐƯỜNG SỐ 1, KDC NAM LONG",4,Quận Cái Răng ,"5,3 ",66,80,nhà ở
"Nhà 2 lầu giá tốt khu ĐH Y Dược, còn mới tinh giá quá êm!",4,Quận Ninh Kiều,"5,6 ",88,64,nhà ở
NHÀ 2 LẦU KHU DÂN CƯ HỒNG LOAN,5,Quận Cái Răng ,"4,98 ",62,80,nhà ở
NHÀ 2 LẦU KIẾN TRÚC ÂU CHÂU ĐẲNG CẤP - KHU VĂN HOÁ TÂY ĐÔ,3,Quận Cái Răng ,"5,8 ",65,89,nhà ở
NHÀ 2 LẦU MẶT TIỀN TRẦN MINH SƠN ĐẠI HỌC Y DƯỢC,4,Quận Ninh Kiều,"5,5 ",86,64,nhà ở
Nhà 2 lầu mới đẹp hiện đại kdc Hồng Loan giá rẻ bán nhanh,4,Quận Cái Răng ,"4,98 ",62,80,nhà ở
NHÀ 2 LẦU RỘNG - KDC XÂY DƯNG- GIÁP KDC NAM LONG,3,Quận Cái Răng ,"5,5 ",46,120,nhà ở
NHÀ 2 LẦU RỘNG + CÓ HỒ BƠI - KDC XÂY DỰNG - GIÁP NAM LONG,3,Quận Cái Răng ,"6,8 ",57,120,nhà ở
NHÀ 2 LẦU SÂN THƯỢNG - KDC NAM LONG,4,Quận Cái Răng ,"5,7 ",71,80,nhà ở
NHÀ 2 LẦU TUYỆT ĐẸP KDC VĂN HOÁ TÂY ĐÔ,4,Quận Cái Răng ,"4,95 ",76,65,nhà ở
"Nhà 2 lầu, đường số 1, Khu Nam Long 2, Cái Răng, TP. Cần Thơ.",3,Quận Cái Răng ,"5,299",67,79,nhà ở
"Nhà 2 lầu, Khu Văn Hoá Tây Đô, Cần Thơ dành cho 6 đến thành viên",4,Quận Cái Răng ,"5,85 ",66,89,nhà ở
NHÀ 2 MẶT TIỀN 5x19 HƯNG PHÚ SIÊU HIẾM LỘ 20m GIÁ 9  800tr (TL nhẹ),4,Quận Cái Răng ,"9,8 ",103,95,nhà ở
Nhà 2 Mặt Tiền Hẻm 553 Đường 30/4 Phường Hưng Lợi Full Nội Thất,3,Quận Ninh Kiều,"4,25 ",72,59,nhà ở
Nhà 2 mặt tiền lộ 2 xe tải qua nhau Nguyễn Truyền Thanh mới đẹp,2,Quận Bình Thủy ,"1,55 ",52,30,nhà ở
NHÀ 2 MỚI XÂY GẦN SIÊU THỊ GO,2,Quận Cái Răng,"0,99",14,70,chung cư / căn hộ
Nhà 2 phòng mới đẹp 387 Trần Nam Phú Hoàn công an ninh không ngập,2,Quận Ninh Kiều,"2,69 ",60,45,nhà ở
NHÀ 3 LẦU - MẶT TIỀN ĐƯỜNG MẬU THÂN,5,Quận Ninh Kiều,"20,5 ",216,95,nhà ở
"NHÀ 3 LẦU 4,5x22 MẶT TIỀN TRẦN HOÀNG NA CÓ THANG MÁY, AN BÌNH- 13,9 ",5,Quận Ninh Kiều,"13,9 ",139,100,nhà ở
NHÀ 3 LẦU CAO CẤP + FUL NỘI THÂT - HẺM 112 HOÀNG QUỐC VIỆT,4,Quận Ninh Kiều,"4,19 ",70,60,nhà ở
"Nhà 3 lầu Góc đường số 2 và đường số 11, Khu Long Thịnh, TP. Cần Thơ",6,Quận Cái Răng ,"6,799",79,86,nhà ở
NHÀ 3 LẦU KHU DÂN CƯ NAM LONG CẦN THƠ,4,Quận Cái Răng ,"5,3 ",66,80,nhà ở
NHÀ 3 LẦU MẶT TIỀN ĐƯỜNG TRẦN HOÀNG NA GẦN ĐẦU ĐƯỜNG NGUYỄN VĂN CỪ,4,Quận Ninh Kiều,"13,9 ",140,99,nhà ở
NHÀ 3 PHÒNG NGỦ + FUL NỘI THẤT - NGAY TRUNG TÂM TP,3,Quận Ninh Kiều,"2,98 ",54,56,nhà ở
NHÀ 3 PHÒNG NGỦ CÓ SÂN VƯỜN ĐƯỜNG B2 ĐẦU KDC PHÚ AN,3,Quận Cái Răng ,"3,79 ",42,90,nhà ở
NHÀ 3 TẦNG  HẺM 178 XÔ VIẾT NGHỆ TĨNH,2,Quận Ninh Kiều,"1,92 ",52,37,nhà ở
NHÀ 3 TẦNG FULL NỘI THẤT. TRỤC CHÍNH HẺM KINH DOANH,3,Quận Ninh Kiều,"3,45 ",86,40,nhà ở
NHÀ 3 TẦNG KHU DÂN CƯ NAM LONG CẦN THƠ,4,Quận Cái Răng ,"5,3 ",66,80,nhà ở
Nhà 4 tầng có sân thượng - KDC Văn Hóa Tây Đô - Quốc lộ 1A,4,Quận Cái Răng ,"5,799",65,89,nhà ở
NHÀ 4 TẦNG KHU DÂN CƯ NAM LONG ( NHÀ CÓ THANG MÁY),4,Quận Cái Răng ,"9,5 ",91,104,nhà ở
NHÀ 4 TẦNG LẦU ĐÚC - MỚI TUYỆT ĐẸP - MẶT TIỀN ĐƯỜNG NGUYỄN VĂN TRỖI,4,Quận Ninh Kiều,"4,35 ",94,46,nhà ở
Nhà 4x30 đường huỳnh phan hộ,2,Quận Bình Thủy ,"2,95 ",25,120,nhà ở
"Nhà 67,5 m2, 1 lầu,3 phòng ngủ , hẻm 220 Cách Mạng Tháng 8,BT, Cần Thơ",3,Quận Bình Thuỷ ,"3,9 ",58,68,nhà ở
Nhà An Bình - 77m2 Lộ Oto,2,Quận Ninh Kiều,"2,09 ",27,77,nhà ở
Nhà ba mẹ tập thể dục các con học trường điểm TTNK thổ cư 100%,2,Quận Ninh Kiều,"1,8 ",32,56,nhà ở
NHÀ BÁN 1 LẦU FULL OPTION LỘ 13 - KHU DÂN CƯ GẦN TRƯỜNG FPT,3,Quận Bình Thủy ,"4,199",66,64,nhà ở
"Nhà bán 1 trệt 3 lầu đường Hoàng Quốc Việt,Q. Ninh Kiều. Tp.Cần Thơ",3,Quận Ninh Kiều,"4,999",60,84,nhà ở
"NHÀ BÁN 3,9 , KDC HỒNG LOAN Lô 6A, quận Cái Răng, tp Cần Thơ",2,Quận Cái Răng ,"3,9 ",49,80,nhà ở
"Nhà bán hẽm 22/23 Mạc Đĩnh Chi, Kv 4, Phường An Cư, Q. Ninh Niều, Tp C",2,Quận Ninh Kiều,"1,79 ",62,29,nhà ở
Nhà bán ở đường Mạc Thiên Tích,3,Quận Ninh Kiều,"1,6 ",46,35,nhà ở
nhà cần bán gấp,3,Quận Cái Răng ,"2,6 ",38,69,nhà ở
NHÀ CAO CẤP 2 LẦU + SÂN THƯỢNG - KDC NAM LONG 2,4,Quận Cái Răng ,"5,7 ",71,80,nhà ở
NHÀ CAO CẤP 2 LẦU KDC HỒNG LOAN VỊ TRÍ ĐẸP,3,Quận Cái Răng ,"5,55 ",69,80,nhà ở
nhà cấp 4,1,Quận Cái Răng ,"0,27","9,6 ",28,nhà ở
nhà cấp 4,1,Quận Cái Răng ,"1,4 ",14,100,nhà ở
Nhà cấp 4 - Hẻm 80 phạm ngũ lão,3,Quận Ninh Kiều,"6,5 ",34,194,nhà ở
NHÀ CẤP 4 ĐẸP - HẺM 38 ĐƯỜNG 3/2 - KẾ CHỢ DA LIỄU,2,Quận Ninh Kiều,"3,7 ",38,98,nhà ở
NHÀ CẤP 4 ĐẸP - KDC 923 - NGAY CHỢ NỔI CÁI RĂNG,2,Quận Ninh Kiều,"2,69 ",30,90,nhà ở
Nhà cấp 4 đường Trần Văn Trà KDC Hưng Phú thuận tiền kinh doanh,1,Quận Cái Răng ,10,83,120,nhà ở
"Nhà cấp 4 hẻm 59 Đề Thám, An Cư. Nk .tpct. 60m2 hoàn công. Lộ 2.5m",1,Quận Ninh Kiều,"2,6 ",43,60,nhà ở
NHÀ CẤP 4 RỘNG - MẶT TIỀN TRẦN VĨNH KIẾT,2,Quận Ninh Kiều,"4,35 ",49,89,nhà ở
"Nhà cấp 4, lộ chân cầu Bến Bạ (đối diện KDC Tân Phú, Cái Răng)",2,Quận Cái Răng ,"1,26 ","8,4 ",150,nhà ở
NHÀ CHÍNH CHỦ Đ.7A KDC VĂN HÓA TÂY ĐÔ FULL NỘI THẤT,2,Quận Cái Răng ,"3,5 ",54,65,nhà ở
Nhà chính chủ do không có người trông coi muốn bán Lỗ nhà và đất nền,3,Quận Bình Thủy ,"2,255","5,2 ",432,nhà ở
NHÀ CHÍNH CHỦ TRỆT 2 LẦU FULL NỘI THẤT HẺM 567 HỒ BÚN XÁNG,3,Quận Ninh Kiều,"3,45 ",86,40,nhà ở
Nhà đất giá hợp lý,3,Quận Cái Răng ,"0,85",21,40,nhà ở
Nhà Đầu Hẻm 28 Mậu Thân + Kinh Doanh Được,2,Quận Ninh Kiều,"2,69 ",57,48,nhà ở
"NHÀ ĐẦU HẺM 74 ĐƯỜNG 30/4, 2 PHÒNG NGỦ, DỌN VÀO Ở LIỀN",2,Quận Ninh Kiều,"1,29 ",47,27,nhà ở
NHÀ ĐẸP - GIÁ RẺ NHỨT KDC HỒNG LOAN,4,Quận Cái Răng ,"4,98 ",62,80,nhà ở
NHÀ ĐẸP — VỊ TRÍ ĐẸP — GIÁ ĐẸP — GÓC 2 MT TRỤC CHÍNH HẺM 102 LÊ LAI,2,Quận Ninh Kiều,"2,83 ",47,60,nhà ở
"NHÀ ĐẸP 03  GẦN CHỢ AN THỚI ,HỖ TRỢ VAY NGÂN HÀNG",3,Quận Bình Thủy ,"1,95 ",47,42,nhà ở
NHÀ ĐẸP 1 TRỆT 2 LẦU – 194M2 – ĐƯỜNG TRẦN VĂN SẮC (KDC DIỆU HIỀN),2,Quận Cái Răng ,"4,2 ",48,88,nhà ở
"Nhà đẹp 2 lầu 5 x 17,8 Văn Hoá Tây Đô đường số 5 giá 5  800tr (TL)",3,Quận Cái Răng ,"5,8 ",65,89,nhà ở
"Nhà đẹp 2 lầu 5x19,5 kdc Hưng Phú - đường A8 giá 8,8  (TL nhẹ)",4,Quận Cái Răng ,"8,8 ",93,95,nhà ở
Nhà đẹp 2 lầu hoàn công Phan Huy Chú 5x14 giá 5  (Thương lượng),3,Quận Ninh Kiều,5,71,70,nhà ở
NHÀ ĐẸP 3 PHÒNG NGỦ + HOÀN CÔNG - HẼM 278 TẦM VU,3,Quận Ninh Kiều,"2,45 ",46,53,nhà ở
Nhà đẹp 3 phòng ngủ giá rẻ hẻm 366 Cách Mạng Tháng 8 phù hợp gia đình,3,Quận Bình Thủy ,"1,95 ",47,42,nhà ở
"NHÀ ĐẸP 4x15 TRỤC CHÍNH HẺM 124 MẬU THÂN NỐI DÀI, NINH KIỀU - 3,55 ",2,Quận Ninh Kiều,"3,55 ",61,59,nhà ở
"Nhà đẹp 5,7 x 18 đường 1B Nam Long giá tốt - 8  900 triệu (TL nhẹ)",4,Quận Cái Răng ,"8,9 ",87,102,nhà ở
Nhà đẹp 80m2 full nội thất Nam Long giảm sâu còn 6  (TL nhẹ),4,Quận Cái Răng ,6,75,80,nhà ở
"Nhà Đẹp Đầy Đủ Nội Thất gần Đại học FPT, Bệnh viện Nhi Đồng",2,Quận Bình Thủy ,"1,72 ",33,52,nhà ở
NHÀ ĐẸP DT RỘNG HẺM 107 ĐƯỜNG HOÀNG VĂN THỤ,2,Quận Ninh Kiều,"1,799",26,69,nhà ở
NHÀ ĐẸP FULL NỘI THẤT ĐƯỜNG D33 KDC HỒNG LOAN GẦN BV NAM CẦN THƠ,3,Quận Cái Răng ,"4,49 ",56,80,nhà ở
NHÀ ĐẸP HẺM 107/60 HOÀNG VĂN  THỤ GẦN CHỢ AN CƯ,2,Quận Ninh Kiều,"2,48 ",53,47,nhà ở
NHÀ ĐẸP HIỆN ĐẠI + FUL NỘI THẤT - KHU VH TÂY ĐÔ,4,Quận Cái Răng ,"4,95 ",76,65,nhà ở
nhà đẹp moi xay khu hong phat 13,5,Quận Ninh Kiều,"9,5 ",54,175,nhà ở
NHÀ ĐẸP TRỆT LẦU 3 PHÒNG NGỦ HƯỚNG ĐÔNG NAM,3,Quận Bình Thuỷ ,"4,2 ",66,64,nhà ở
NHÀ ĐẸP TRỆT LẦU GÓC 2 MẶT TIỀN HẺM 6 ĐINH TIÊN HOÀNG,2,Quận Ninh Kiều,"2,38 ",64,37,nhà ở
NHÀ ĐẸP TRUNG TÂM QUẬN NINH KIỀU - PHÙ HỢP ĐỊNH CƯ,2,Quận Ninh Kiều,"2,69 ",56,48,nhà ở
nhà đường B19 Kdc Hưng Phú 1 Cách đường Quang Trung 100m,4,Quận Cái Răng ,"5,7 ",70,81,nhà ở
"Nhà đường B19, Khu Hưng Phú, TP. Cần Thơ. Gần Cafe Quý Liên",4,Quận Cái Răng ,"5,699",70,81,nhà ở
"nhà Đường B5 kdc Hưng Phú 1, cách đường hoàng hoa thái 50m",4,Quận Cái Răng ,"5,5 ",73,75,nhà ở
"Nhà đường Trần Hoàng Na, Cần Thơ. Gần Nguyễn Văn Cừ Khu Hồng Phát",4,Quận Ninh Kiều,"9,99 ",111,90,nhà ở
NHÀ FUL NỘI THẤT - KHU VĂN HÓA TÂY ĐÔ - GIÁP NAM LONG,2,Quận Cái Răng ,"3,49 ",54,65,nhà ở
NHÀ GẦN - ĐẠI HỌC CẦN THƠ - CHỢ XUÂN KHÁNH,2,Quận Ninh Kiều,"2,49 ",60,41,nhà ở
Nhà Gần Phòng khám Vạn Phước Nguyễn Văn Linh,2,Quận Ninh Kiều,"3,199",28,115,nhà ở
"Nhà gần trung tâm TP 87,8m2 đường nguyễn văn linh, bình thủy, Cần Thơ",2,Quận Bình Thủy ,"2,3 ",26,88,nhà ở
"Nhà giá tốt trệt lầu trục B11 KDC Phú An_ Tiện kinh doanh, VP",3,Quận Cái Răng ,"2,8 ",44,63,nhà ở
"Nhà giá tốt_ Trệt lửng, 2 lầu, sân thượng Đs 7 Khu Văn Hóa Tây Đô",4,Quận Cái Răng ,"4,7 ",72,65,nhà ở
NHÀ GÓC 2 MẶT TIỀN - TRỤC CHÍNH HẺM - ĐƯỜNG 30/4,3,Quận Ninh Kiều,"4,25 ",71,60,nhà ở
NHÀ GÓC 2 MẶT TIỀN HAI LẦU FULL NỘI THẤT KHU HỒNG PHÁT,3,Quận Ninh Kiều,"3,89 ",97,40,nhà ở
NHÀ GÓC 2 MẶT TIỀN LẦU HẺM 553 ĐƯỜNG 30/4 - GẦN BỆNH VIỆN Y HỌC CỔ,3,Quận Ninh Kiều,"4,25 ",72,59,nhà ở
